Serial Number:20541928 --

Date Time - GMT +09:00,"Temp, (*C)","Intensity, (lux)",Button Down,Button Up,Host Connect,EOF,
2020-09-11 13:40:00,26.21,2129, , , , ,
2020-09-11 13:50:00,26.21,2275, , , , ,
2020-09-11 14:00:00,26.30,3055, , , , ,
2020-09-11 14:10:00,26.34,3610, , , , ,
2020-09-11 14:20:00,26.21,2412, , , , ,
2020-09-11 14:30:00,26.21,1759, , , , ,
2020-09-11 14:40:00,26.17,1436, , , , ,
2020-09-11 14:50:00,26.17,1955, , , , ,
2020-09-11 15:00:00,26.25,2250, , , , ,
2020-09-11 15:10:00,26.30,1992, , , , ,
2020-09-11 15:20:00,26.30,1789, , , , ,
2020-09-11 15:30:00,26.25,1417, , , , ,
2020-09-11 15:40:00,26.25,1176, , , , ,
2020-09-11 15:50:00,26.25,963, , , , ,
2020-09-11 16:00:00,26.25,1147, , , , ,
2020-09-11 16:10:00,26.25,656, , , , ,
2020-09-11 16:20:00,26.21,398, , , , ,
2020-09-11 16:30:00,26.21,354, , , , ,
2020-09-11 16:40:00,26.21,517, , , , ,
2020-09-11 16:50:00,26.21,522, , , , ,
2020-09-11 17:00:00,26.17,503, , , , ,
2020-09-11 17:10:00,26.21,436, , , , ,
2020-09-11 17:20:00,26.21,308, , , , ,
2020-09-11 17:30:00,26.21,262, , , , ,
2020-09-11 17:40:00,26.25,215, , , , ,
2020-09-11 17:50:00,26.30,173, , , , ,
2020-09-11 18:00:00,26.17,87, , , , ,
2020-09-11 18:10:00,26.21,57, , , , ,
2020-09-11 18:20:00,26.21,32, , , , ,
2020-09-11 18:30:00,26.17,10, , , , ,
2020-09-11 18:40:00,26.17,4, , , , ,
2020-09-11 18:50:00,26.17,0, , , , ,
2020-09-11 19:00:00,26.17,0, , , , ,
2020-09-11 19:10:00,26.21,0, , , , ,
2020-09-11 19:20:00,26.21,0, , , , ,
2020-09-11 19:30:00,26.17,0, , , , ,
2020-09-11 19:40:00,26.21,0, , , , ,
2020-09-11 19:50:00,26.21,0, , , , ,
2020-09-11 20:00:00,26.21,0, , , , ,
2020-09-11 20:10:00,26.12,0, , , , ,
2020-09-11 20:20:00,26.12,0, , , , ,
2020-09-11 20:30:00,26.12,0, , , , ,
2020-09-11 20:40:00,26.17,0, , , , ,
2020-09-11 20:50:00,26.21,0, , , , ,
2020-09-11 21:00:00,26.25,0, , , , ,
2020-09-11 21:10:00,26.17,0, , , , ,
2020-09-11 21:20:00,26.17,0, , , , ,
2020-09-11 21:30:00,26.21,0, , , , ,
2020-09-11 21:40:00,26.21,0, , , , ,
2020-09-11 21:50:00,26.25,0, , , , ,
2020-09-11 22:00:00,26.25,0, , , , ,
2020-09-11 22:10:00,26.25,0, , , , ,
2020-09-11 22:20:00,26.30,0, , , , ,
2020-09-11 22:30:00,26.25,0, , , , ,
2020-09-11 22:40:00,26.30,0, , , , ,
2020-09-11 22:50:00,26.30,0, , , , ,
2020-09-11 23:00:00,26.30,0, , , , ,
2020-09-11 23:10:00,26.38,0, , , , ,
2020-09-11 23:20:00,26.34,0, , , , ,
2020-09-11 23:30:00,26.34,0, , , , ,
2020-09-11 23:40:00,26.38,0, , , , ,
2020-09-11 23:50:00,26.34,0, , , , ,
2020-09-12 00:00:00,26.38,0, , , , ,
2020-09-12 00:10:00,26.38,0, , , , ,
2020-09-12 00:20:00,26.38,0, , , , ,
2020-09-12 00:30:00,26.38,0, , , , ,
2020-09-12 00:40:00,26.38,0, , , , ,
2020-09-12 00:50:00,26.30,0, , , , ,
2020-09-12 01:00:00,26.38,0, , , , ,
2020-09-12 01:10:00,26.34,0, , , , ,
2020-09-12 01:20:00,26.34,0, , , , ,
2020-09-12 01:30:00,26.34,0, , , , ,
2020-09-12 01:40:00,26.34,0, , , , ,
2020-09-12 01:50:00,26.34,0, , , , ,
2020-09-12 02:00:00,26.34,0, , , , ,
2020-09-12 02:10:00,26.38,0, , , , ,
2020-09-12 02:20:00,26.34,0, , , , ,
2020-09-12 02:30:00,26.30,0, , , , ,
2020-09-12 02:40:00,26.34,0, , , , ,
2020-09-12 02:50:00,26.34,0, , , , ,
2020-09-12 03:00:00,26.34,0, , , , ,
2020-09-12 03:10:00,26.30,0, , , , ,
2020-09-12 03:20:00,26.30,0, , , , ,
2020-09-12 03:30:00,26.34,0, , , , ,
2020-09-12 03:40:00,26.30,0, , , , ,
2020-09-12 03:50:00,26.30,0, , , , ,
2020-09-12 04:00:00,26.30,0, , , , ,
2020-09-12 04:10:00,26.25,0, , , , ,
2020-09-12 04:20:00,26.34,0, , , , ,
2020-09-12 04:30:00,26.25,0, , , , ,
2020-09-12 04:40:00,26.34,0, , , , ,
2020-09-12 04:50:00,26.30,0, , , , ,
2020-09-12 05:00:00,26.30,0, , , , ,
2020-09-12 05:10:00,26.25,0, , , , ,
2020-09-12 05:20:00,26.25,0, , , , ,
2020-09-12 05:30:00,26.30,0, , , , ,
2020-09-12 05:40:00,26.25,0, , , , ,
2020-09-12 05:50:00,26.30,0, , , , ,
2020-09-12 06:00:00,26.30,4, , , , ,
2020-09-12 06:10:00,26.25,8, , , , ,
2020-09-12 06:20:00,26.25,16, , , , ,
2020-09-12 06:30:00,26.30,31, , , , ,
2020-09-12 06:40:00,26.21,53, , , , ,
2020-09-12 06:50:00,26.25,133, , , , ,
2020-09-12 07:00:00,26.30,234, , , , ,
2020-09-12 07:10:00,26.25,240, , , , ,
2020-09-12 07:20:00,26.21,311, , , , ,
2020-09-12 07:30:00,26.25,269, , , , ,
2020-09-12 07:40:00,26.30,652, , , , ,
2020-09-12 07:50:00,26.34,949, , , , ,
2020-09-12 08:00:00,26.30,784, , , , ,
2020-09-12 08:10:00,26.25,1006, , , , ,
2020-09-12 08:20:00,26.25,658, , , , ,
2020-09-12 08:30:00,26.30,1207, , , , ,
2020-09-12 08:40:00,26.34,1315, , , , ,
2020-09-12 08:50:00,26.34,1022, , , , ,
2020-09-12 09:00:00,26.42,1693, , , , ,
2020-09-12 09:10:00,26.47,2835, , , , ,
2020-09-12 09:20:00,26.38,1094, , , , ,
2020-09-12 09:30:00,26.55,3223, , , , ,
2020-09-12 09:40:00,26.47,2280, , , , ,
2020-09-12 09:50:00,26.51,4353, , , , ,
2020-09-12 10:00:00,26.47,2843, , , , ,
2020-09-12 10:10:00,26.47,1415, , , , ,
2020-09-12 10:20:00,26.55,1953, , , , ,
2020-09-12 10:30:00,26.47,1421, , , , ,
2020-09-12 10:40:00,26.64,4721, , , , ,
2020-09-12 10:50:00,26.72,5198, , , , ,
2020-09-12 11:00:00,26.64,2339, , , , ,
2020-09-12 11:10:00,26.85,4920, , , , ,
2020-09-12 11:20:00,26.72,1760, , , , ,
2020-09-12 11:30:00,26.90,4707, , , , ,
2020-09-12 11:40:00,26.85,4401, , , , ,
2020-09-12 11:50:00,26.90,4934, , , , ,
2020-09-12 12:00:00,26.90,4069, , , , ,
2020-09-12 12:10:00,26.77,4745, , , , ,
2020-09-12 12:20:00,26.85,4952, , , , ,
2020-09-12 12:30:00,26.85,3731, , , , ,
2020-09-12 12:40:00,26.77,4379, , , , ,
2020-09-12 12:50:00,26.72,4301, , , , ,
2020-09-12 13:00:00,26.72,3419, , , , ,
2020-09-12 13:10:00,26.68,4287, , , , ,
2020-09-12 13:20:00,26.77,3374, , , , ,
2020-09-12 13:30:00,26.77,2540, , , , ,
2020-09-12 13:40:00,26.72,2001, , , , ,
2020-09-12 13:50:00,26.68,2620, , , , ,
2020-09-12 14:00:00,26.81,3734, , , , ,
2020-09-12 14:10:00,26.72,2495, , , , ,
2020-09-12 14:20:00,26.68,2417, , , , ,
2020-09-12 14:30:00,26.60,689, , , , ,
2020-09-12 14:40:00,26.55,1153, , , , ,
2020-09-12 14:50:00,26.60,1186, , , , ,
2020-09-12 15:00:00,26.64,2012, , , , ,
2020-09-12 15:10:00,26.60,1536, , , , ,
2020-09-12 15:20:00,26.60,1369, , , , ,
2020-09-12 15:30:00,26.68,2470, , , , ,
2020-09-12 15:40:00,26.60,1369, , , , ,
2020-09-12 15:50:00,26.60,1006, , , , ,
2020-09-12 16:00:00,26.60,977, , , , ,
2020-09-12 16:10:00,26.55,698, , , , ,
2020-09-12 16:20:00,26.60,2148, , , , ,
2020-09-12 16:30:00,26.55,538, , , , ,
2020-09-12 16:40:00,26.51,682, , , , ,
2020-09-12 16:50:00,26.51,692, , , , ,
2020-09-12 17:00:00,26.51,554, , , , ,
2020-09-12 17:10:00,26.60,480, , , , ,
2020-09-12 17:20:00,26.51,938, , , , ,
2020-09-12 17:30:00,26.55,440, , , , ,
2020-09-12 17:40:00,26.55,263, , , , ,
2020-09-12 17:50:00,26.55,209, , , , ,
2020-09-12 18:00:00,26.51,172, , , , ,
2020-09-12 18:10:00,26.55,108, , , , ,
2020-09-12 18:20:00,26.55,50, , , , ,
2020-09-12 18:30:00,26.51,14, , , , ,
2020-09-12 18:40:00,26.60,2, , , , ,
2020-09-12 18:50:00,26.51,1, , , , ,
2020-09-12 19:00:00,26.51,0, , , , ,
2020-09-12 19:10:00,26.47,0, , , , ,
2020-09-12 19:20:00,26.51,0, , , , ,
2020-09-12 19:30:00,26.51,0, , , , ,
2020-09-12 19:40:00,26.51,0, , , , ,
2020-09-12 19:50:00,26.55,0, , , , ,
2020-09-12 20:00:00,26.51,0, , , , ,
2020-09-12 20:10:00,26.51,0, , , , ,
2020-09-12 20:20:00,26.51,0, , , , ,
2020-09-12 20:30:00,26.55,0, , , , ,
2020-09-12 20:40:00,26.51,0, , , , ,
2020-09-12 20:50:00,26.51,0, , , , ,
2020-09-12 21:00:00,26.55,0, , , , ,
2020-09-12 21:10:00,26.60,0, , , , ,
2020-09-12 21:20:00,26.55,0, , , , ,
2020-09-12 21:30:00,26.51,0, , , , ,
2020-09-12 21:40:00,26.55,0, , , , ,
2020-09-12 21:50:00,26.60,0, , , , ,
2020-09-12 22:00:00,26.55,0, , , , ,
2020-09-12 22:10:00,26.51,0, , , , ,
2020-09-12 22:20:00,26.51,0, , , , ,
2020-09-12 22:30:00,26.51,0, , , , ,
2020-09-12 22:40:00,26.51,0, , , , ,
2020-09-12 22:50:00,26.55,0, , , , ,
2020-09-12 23:00:00,26.17,0, , , , ,
2020-09-12 23:10:00,26.08,0, , , , ,
2020-09-12 23:20:00,25.95,0, , , , ,
2020-09-12 23:30:00,26.04,0, , , , ,
2020-09-12 23:40:00,26.25,0, , , , ,
2020-09-12 23:50:00,26.21,0, , , , ,
2020-09-13 00:00:00,26.25,0, , , , ,
2020-09-13 00:10:00,26.21,0, , , , ,
2020-09-13 00:20:00,26.21,0, , , , ,
2020-09-13 00:30:00,26.17,0, , , , ,
2020-09-13 00:40:00,26.21,0, , , , ,
2020-09-13 00:50:00,26.25,0, , , , ,
2020-09-13 01:00:00,26.21,0, , , , ,
2020-09-13 01:10:00,26.21,0, , , , ,
2020-09-13 01:20:00,26.21,0, , , , ,
2020-09-13 01:30:00,26.21,0, , , , ,
2020-09-13 01:40:00,26.21,0, , , , ,
2020-09-13 01:50:00,26.21,0, , , , ,
2020-09-13 02:00:00,26.17,0, , , , ,
2020-09-13 02:10:00,26.17,0, , , , ,
2020-09-13 02:20:00,26.17,0, , , , ,
2020-09-13 02:30:00,26.12,0, , , , ,
2020-09-13 02:40:00,26.17,0, , , , ,
2020-09-13 02:50:00,26.12,0, , , , ,
2020-09-13 03:00:00,26.17,0, , , , ,
2020-09-13 03:10:00,26.21,0, , , , ,
2020-09-13 03:20:00,26.21,0, , , , ,
2020-09-13 03:30:00,26.21,0, , , , ,
2020-09-13 03:40:00,26.21,0, , , , ,
2020-09-13 03:50:00,26.21,0, , , , ,
2020-09-13 04:00:00,26.21,0, , , , ,
2020-09-13 04:10:00,26.17,0, , , , ,
2020-09-13 04:20:00,26.04,0, , , , ,
2020-09-13 04:30:00,26.04,0, , , , ,
2020-09-13 04:40:00,26.04,0, , , , ,
2020-09-13 04:50:00,26.08,0, , , , ,
2020-09-13 05:00:00,26.04,0, , , , ,
2020-09-13 05:10:00,25.99,0, , , , ,
2020-09-13 05:20:00,25.99,0, , , , ,
2020-09-13 05:30:00,25.95,0, , , , ,
2020-09-13 05:40:00,25.95,0, , , , ,
2020-09-13 05:50:00,25.95,0, , , , ,
2020-09-13 06:00:00,25.95,7, , , , ,
2020-09-13 06:10:00,25.99,22, , , , ,
2020-09-13 06:20:00,25.95,39, , , , ,
2020-09-13 06:30:00,25.95,80, , , , ,
2020-09-13 06:40:00,25.99,141, , , , ,
2020-09-13 06:50:00,25.99,198, , , , ,
2020-09-13 07:00:00,25.95,88, , , , ,
2020-09-13 07:10:00,25.95,104, , , , ,
2020-09-13 07:20:00,25.95,232, , , , ,
2020-09-13 07:30:00,25.91,167, , , , ,
2020-09-13 07:40:00,25.91,179, , , , ,
2020-09-13 07:50:00,25.99,366, , , , ,
2020-09-13 08:00:00,26.04,874, , , , ,
2020-09-13 08:10:00,25.95,508, , , , ,
2020-09-13 08:20:00,25.95,800, , , , ,
2020-09-13 08:30:00,25.99,887, , , , ,
2020-09-13 08:40:00,26.08,1386, , , , ,
2020-09-13 08:50:00,26.04,3044, , , , ,
2020-09-13 09:00:00,26.04,1214, , , , ,
2020-09-13 09:10:00,26.08,2307, , , , ,
2020-09-13 09:20:00,26.21,6469, , , , ,
2020-09-13 09:30:00,26.21,5317, , , , ,
2020-09-13 09:40:00,26.21,3063, , , , ,
2020-09-13 09:50:00,26.08,1770, , , , ,
2020-09-13 10:00:00,26.25,6054, , , , ,
2020-09-13 10:10:00,26.30,7283, , , , ,
2020-09-13 10:20:00,26.30,6336, , , , ,
2020-09-13 10:30:00,26.21,3520, , , , ,
2020-09-13 10:40:00,26.21,5268, , , , ,
2020-09-13 10:50:00,26.17,3021, , , , ,
2020-09-13 11:00:00,26.17,3412, , , , ,
2020-09-13 11:10:00,26.17,3585, , , , ,
2020-09-13 11:20:00,26.12,4221, , , , ,
2020-09-13 11:30:00,26.21,5016, , , , ,
2020-09-13 11:40:00,26.30,5696, , , , ,
2020-09-13 11:50:00,26.30,14536, , , , ,
2020-09-13 12:00:00,26.30,9270, , , , ,
2020-09-13 12:10:00,26.25,4499, , , , ,
2020-09-13 12:20:00,26.34,5522, , , , ,
2020-09-13 12:30:00,26.38,11049, , , , ,
2020-09-13 12:40:00,26.42,10445, , , , ,
2020-09-13 12:50:00,26.42,10706, , , , ,
2020-09-13 13:00:00,26.47,10906, , , , ,
2020-09-13 13:10:00,26.47,10081, , , , ,
2020-09-13 13:20:00,26.47,9853, , , , ,
2020-09-13 13:30:00,26.51,9198, , , , ,
2020-09-13 13:40:00,26.51,8678, , , , ,
2020-09-13 13:50:00,26.42,7439, , , , ,
2020-09-13 14:00:00,26.47,7818, , , , ,
2020-09-13 14:10:00,26.47,7795, , , , ,
2020-09-13 14:20:00,26.38,8366, , , , ,
2020-09-13 14:30:00,26.34,7455, , , , ,
2020-09-13 14:40:00,26.30,6182, , , , ,
2020-09-13 14:50:00,26.30,6152, , , , ,
2020-09-13 15:00:00,26.25,5563, , , , ,
2020-09-13 15:10:00,26.30,5299, , , , ,
2020-09-13 15:20:00,26.30,4998, , , , ,
2020-09-13 15:30:00,26.25,4239, , , , ,
2020-09-13 15:40:00,26.25,4243, , , , ,
2020-09-13 15:50:00,26.21,2134, , , , ,
2020-09-13 16:00:00,26.17,2264, , , , ,
2020-09-13 16:10:00,26.17,1421, , , , ,
2020-09-13 16:20:00,26.12,1461, , , , ,
2020-09-13 16:30:00,26.21,1243, , , , ,
2020-09-13 16:40:00,26.08,1100, , , , ,
2020-09-13 16:50:00,26.12,1754, , , , ,
2020-09-13 17:00:00,26.08,1452, , , , ,
2020-09-13 17:10:00,26.08,694, , , , ,
2020-09-13 17:20:00,26.04,665, , , , ,
2020-09-13 17:30:00,26.04,515, , , , ,
2020-09-13 17:40:00,26.04,468, , , , ,
2020-09-13 17:50:00,25.99,297, , , , ,
2020-09-13 18:00:00,25.99,233, , , , ,
2020-09-13 18:10:00,26.04,161, , , , ,
2020-09-13 18:20:00,26.04,84, , , , ,
2020-09-13 18:30:00,26.08,33, , , , ,
2020-09-13 18:40:00,26.04,9, , , , ,
2020-09-13 18:50:00,26.04,1, , , , ,
2020-09-13 19:00:00,26.04,0, , , , ,
2020-09-13 19:10:00,26.08,0, , , , ,
2020-09-13 19:20:00,26.08,0, , , , ,
2020-09-13 19:30:00,26.08,0, , , , ,
2020-09-13 19:40:00,26.08,0, , , , ,
2020-09-13 19:50:00,26.08,0, , , , ,
2020-09-13 20:00:00,26.08,0, , , , ,
2020-09-13 20:10:00,26.04,0, , , , ,
2020-09-13 20:20:00,26.08,0, , , , ,
2020-09-13 20:30:00,26.08,0, , , , ,
2020-09-13 20:40:00,26.12,0, , , , ,
2020-09-13 20:50:00,26.12,0, , , , ,
2020-09-13 21:00:00,26.08,0, , , , ,
2020-09-13 21:10:00,26.08,0, , , , ,
2020-09-13 21:20:00,26.12,0, , , , ,
2020-09-13 21:30:00,26.08,0, , , , ,
2020-09-13 21:40:00,26.08,0, , , , ,
2020-09-13 21:50:00,26.08,0, , , , ,
2020-09-13 22:00:00,26.12,0, , , , ,
2020-09-13 22:10:00,26.08,0, , , , ,
2020-09-13 22:20:00,26.08,0, , , , ,
2020-09-13 22:30:00,26.04,0, , , , ,
2020-09-13 22:40:00,26.08,0, , , , ,
2020-09-13 22:50:00,26.08,0, , , , ,
2020-09-13 23:00:00,26.08,0, , , , ,
2020-09-13 23:10:00,26.12,0, , , , ,
2020-09-13 23:20:00,26.08,0, , , , ,
2020-09-13 23:30:00,26.08,0, , , , ,
2020-09-13 23:40:00,26.08,0, , , , ,
2020-09-13 23:50:00,26.08,0, , , , ,
2020-09-14 00:00:00,26.08,0, , , , ,
2020-09-14 00:10:00,26.08,0, , , , ,
2020-09-14 00:20:00,26.08,0, , , , ,
2020-09-14 00:30:00,26.08,0, , , , ,
2020-09-14 00:40:00,26.08,0, , , , ,
2020-09-14 00:50:00,26.08,0, , , , ,
2020-09-14 01:00:00,26.08,0, , , , ,
2020-09-14 01:10:00,25.99,0, , , , ,
2020-09-14 01:20:00,25.99,0, , , , ,
2020-09-14 01:30:00,25.99,0, , , , ,
2020-09-14 01:40:00,25.99,0, , , , ,
2020-09-14 01:50:00,26.04,0, , , , ,
2020-09-14 02:00:00,25.99,0, , , , ,
2020-09-14 02:10:00,26.04,0, , , , ,
2020-09-14 02:20:00,25.99,0, , , , ,
2020-09-14 02:30:00,25.99,0, , , , ,
2020-09-14 02:40:00,26.04,0, , , , ,
2020-09-14 02:50:00,25.95,0, , , , ,
2020-09-14 03:00:00,25.99,0, , , , ,
2020-09-14 03:10:00,25.95,0, , , , ,
2020-09-14 03:20:00,25.95,0, , , , ,
2020-09-14 03:30:00,25.91,0, , , , ,
2020-09-14 03:40:00,25.95,0, , , , ,
2020-09-14 03:50:00,25.87,0, , , , ,
2020-09-14 04:00:00,25.91,0, , , , ,
2020-09-14 04:10:00,25.87,0, , , , ,
2020-09-14 04:20:00,25.82,0, , , , ,
2020-09-14 04:30:00,25.82,0, , , , ,
2020-09-14 04:40:00,25.82,0, , , , ,
2020-09-14 04:50:00,25.74,0, , , , ,
2020-09-14 05:00:00,25.69,0, , , , ,
2020-09-14 05:10:00,25.74,0, , , , ,
2020-09-14 05:20:00,25.74,0, , , , ,
2020-09-14 05:30:00,25.74,0, , , , ,
2020-09-14 05:40:00,25.69,0, , , , ,
2020-09-14 05:50:00,25.69,1, , , , ,
2020-09-14 06:00:00,25.65,8, , , , ,
2020-09-14 06:10:00,25.69,26, , , , ,
2020-09-14 06:20:00,25.69,52, , , , ,
2020-09-14 06:30:00,25.69,80, , , , ,
2020-09-14 06:40:00,25.74,133, , , , ,
2020-09-14 06:50:00,25.69,282, , , , ,
2020-09-14 07:00:00,25.65,401, , , , ,
2020-09-14 07:10:00,25.69,515, , , , ,
2020-09-14 07:20:00,25.69,596, , , , ,
2020-09-14 07:30:00,25.65,918, , , , ,
2020-09-14 07:40:00,25.65,824, , , , ,
2020-09-14 07:50:00,25.65,1523, , , , ,
2020-09-14 08:00:00,25.65,1297, , , , ,
2020-09-14 08:10:00,25.69,2100, , , , ,
2020-09-14 08:20:00,25.69,2301, , , , ,
2020-09-14 08:30:00,25.74,2712, , , , ,
2020-09-14 08:40:00,25.74,3012, , , , ,
2020-09-14 08:50:00,25.78,3350, , , , ,
2020-09-14 09:00:00,25.82,3628, , , , ,
2020-09-14 09:10:00,25.82,4147, , , , ,
2020-09-14 09:20:00,25.82,4461, , , , ,
2020-09-14 09:30:00,25.87,4607, , , , ,
2020-09-14 09:40:00,25.91,5463, , , , ,
2020-09-14 09:50:00,25.91,5763, , , , ,
2020-09-14 10:00:00,25.91,5832, , , , ,
2020-09-14 10:10:00,25.95,6026, , , , ,
2020-09-14 10:20:00,25.95,6682, , , , ,
2020-09-14 10:30:00,25.99,7240, , , , ,
2020-09-14 10:40:00,26.04,7667, , , , ,
2020-09-14 10:50:00,26.04,7775, , , , ,
2020-09-14 11:00:00,26.08,7590, , , , ,
2020-09-14 11:10:00,26.08,7767, , , , ,
2020-09-14 11:20:00,28.87,77844, , , , ,
2020-09-14 11:30:00,25.74,3004, , , , ,
2020-09-14 11:40:00,22.26,2604, , , , ,
2020-09-14 11:50:00,28.87,60600, , , , ,
2020-09-14 12:00:00,25.61,2522, , , , ,
2020-09-14 12:10:00,24.11,2529, , , , ,
2020-09-14 12:20:00,23.94,2349, , , , ,
2020-09-14 12:30:00,23.89,2244, , , , ,
2020-09-14 12:40:00,23.85,2241, , , , ,
2020-09-14 12:50:00,23.98,2161, , , , ,
2020-09-14 13:00:00,23.94,2012, , , , ,
2020-09-14 13:10:00,23.94,1937, , , , ,
2020-09-14 13:20:00,23.85,1923, , , , ,
2020-09-14 13:30:00,23.81,1490, , , , ,
2020-09-14 13:40:00,24.02,1620, , , , ,
2020-09-14 13:50:00,24.02,2008, , , , ,
2020-09-14 14:00:00,24.02,1923, , , , ,
2020-09-14 14:10:00,23.94,1802, , , , ,
2020-09-14 14:20:00,23.89,1716, , , , ,
2020-09-14 14:30:00,24.24,246, , , , ,
2020-09-14 14:37:54, , ,Logged,Logged, , ,
2020-09-14 14:37:57, , , , ,Logged, ,
2020-09-14 14:37:59, , , , ,Logged,Logged,
